数值 范围	10.210423770560684
能量 比	10.196363827116656
matchingscorecalculator	10.187449376661988
说话 人 模板	10.095354258166035
语音 识别 模块	10.057320954835895
偏移 编码 参数	10.057320954835895
数值	10.049769455498321
存储 模块	10.01714277106528
特征 参数 时间 序列 b	9.903360991637664
信息 处理	9.889434360156239
频率	9.769191618927326
声音	9.757590558543065
矢量	9.74582084485991
语音 代码	9.74251266963935
最佳 匹配	9.74251266963935
频谱 压缩器	9.488864347063267
电容	9.459356463607609
电机	9.459356463607609
背面 通道	9.27283584371633
发明 设备	9.27283584371633
感知 模型	9.27283584371633
相关器	9.266277355268386
掩蔽	9.17178071707839
图像	9.17178071707839
音响	8.905043915785605
电流 互感器 e	8.8896075835542
电阻	8.883050839748028
相关 信号	8.801282795178839
语音 电路	8.801282795178839
标准 语音	8.801282795178839
编码 音频	8.801282795178839
utteranceinputunit	8.63555912922573
内容	8.508610645440918
音乐 集成片	8.45949176314136
右 平衡 参数	8.441908335135752
下述 式	8.432835990944088
原始 多 通道 信号	8.377177546790309
应答器 f	8.327728262519829
偏移 编码	8.327728262519829
频带 能量	8.327728262519829
上述 背景 模板	8.302093009556202
增益	8.301940082736133
文字	8.227168236596615
应答器	8.175031620579528
感知	8.173776623323121
电机 智检 控制器	8.059654518883685
说话人 辨认 单元	8.059654518883685
数据库	8.046146605532488
增强	8.009454764174789
电源	8.009454764174789
正面	8.009454764174789
时间 序列	8.008408710066952
前 通道	8.007528146354774
电容 c	8.007528146354774
电流 互感器	7.9414231561237285
音韵性 距离	7.9414231561237285
dtw 匹配	7.9414231561237285
dp 匹配	7.852029046831644
匹配 序列	7.852029046831644
共鸣 信息	7.852029046831644
环绕 通道	7.852029046831644
接触器 d	7.852029046831644
抽取 模块	7.852029046831644
注册 装置	7.852029046831644
音韵性	7.808062190644554
说话 人 识别 装置	7.729230443871343
辨认	7.715605339289553
个人性 距离 e	7.7118473937832395
语音 增强 系统	7.7118473937832395
语音 识别 系统	7.7118473937832395
dp 匹配 单元	7.7118473937832395
低 通滤波器	7.428252453727573
个人性 距离	7.420851647519996
量 化频 谱	7.420851647519996
上述 向 量	7.420851647519996
人类	7.420326802586949
偏移	7.420326802586949
下混	7.420326802586949
上述 输入	7.374019857601369
计算 单元	7.374019857601369
高频 频带	7.374019857601369
语言 功能	7.374019857601369
标准 化音	7.374019857601369
遥控器 h	7.374019857601369
说话 人 识别	7.327364454759486
原始 多 通道	7.327364454759486
通信	7.2529077524707795
感知 模型 搜索 编码 参数	7.213795185401926
右 平衡	7.150764805903936
右 通道	7.150764805903936
r2	7.123547640258504
语音 输入 单元	7.118596757902458
mpeg	7.086587794110959
最佳 匹配 序列 f	7.077943114812561
单元	7.033936160688736
说话 人	7.012845111111901
解码器	6.899717302969017
说话人 模型	6.897549097141294
说话人 辨认	6.897549097141294
背景 噪声	6.893507766784992
语音 系统	6.893507766784992
基础 通道	6.893507766784992
下混 信号	6.893507766784992
日常 生活	6.893507766784992
处理 模块	6.893507766784992
上述 背景	6.893507766784992
数据 速率	6.893507766784992
编码 系统	6.893507766784992
正面 通道	6.893507766784992
dp	6.82518880078348
读音	6.820809058138995
δ间距 时间 序列	6.812626913099712
acousticfeatureextractor	6.7609269933306
δ间距	6.696102796484125
iid	6.696102796484125
speechanalysisorsynthesisandspeechrecognition	6.688938067306399
感知 模型 搜索 编码	6.642950392531104
其中 时间 滤波 装置	6.642950392531104
存储 空间	6.574903357526793
频率 范围	6.574903357526793
解码	6.541514845559135
比特	6.525162436242772
语音 识别 方法	6.522005895881863
电子 时钟	6.410264634193647
声学 空间	6.410264634193647
合并 单元	6.410264634193647
注册 方法	6.410264634193647
判定 模块	6.410264634193647
电机 智检	6.410264634193647
语音 增强	6.410264634193647
矢量 序列	6.410264634193647
迭代 处理	6.410264634193647
规则性 信息	6.371241526654779
噪声 检测器	6.371241526654779
ic13 脚	6.371241526654779
实用 新型	6.326942557742189
个人性	6.321345251782304
单片机	6.321345251782304
接触器	6.321345251782304
β j	6.321345251782304
匹配序	6.321345251782304
特征量	6.321345251782304
上述 归	6.284733933753639
等级 差	6.284733933753639
总和 e	6.284733933753639
音 高列	6.284733933753639
量 化频	6.284733933753639
ic13	6.284733933753639
上述 向	6.284733933753639
总和 d	6.284733933753639
逻辑	6.254541299717101
接地	6.22337034670038
迭代	6.22337034670038
级差	6.22337034670038
码本	6.22337034670038
截止 频率	6.212109193553205
输出 信号	6.18552260226693
音频 信号 数据库	6.183683169961747
量化	6.000265516824809
音高列	5.944277733538393
遥控器	5.944277733538393
特征化	5.944277733538393
接收器	5.944277733538393
逐频带	5.944277733538393
中央	5.9384979307410255
发明 构思	5.924016481494489
发明 语音	5.924016481494489
码字 序列	5.924016481494489
备选 方案	5.924016481494489
通道 信号	5.924016481494489
通道 配置	5.924016481494489
其中 时间 滤波	5.921655206685195
音韵性 距离 d	5.921655206685195
小 化量 化噪声	5.921655206685195
标准 化音 高列	5.921655206685195
语音 输入 模块	5.921655206685195
感知 编码 系统	5.921655206685195
发明 语音 识别	5.921655206685195
感知 模型 搜索	5.921655206685195
峰值	5.919702034543512
对数	5.919702034543512
电机 m	5.84773600511047
原始 多	5.84773600511047
平均 向 量	5.841593730028446
相邻且码 字	5.841593730028446
音频 数据库	5.841593730028446
δ间距 时间	5.841593730028446
高通 滤波器	5.841593730028446
频率 分量	5.841416208939317
中文	5.828048510841958
扬声器	5.7680624168965835
滤波	5.756018428666524
基本 频率 信息 时间 序列	5.717467396494557
计算机 程序	5.666425494689459
音频 信号 段	5.631996731753486
最佳 值 po	5.631996731753486
分类	5.614032238265132
语音 数据	5.605317521467523
说话	5.5882372067362365
集电极	5.564707313708381
类似度	5.564707313708381
限带 宽频率 范围	5.550439014962801
等级 参数 计算器	5.550439014962801
输出 模块	5.484791503351299
音乐 内容	5.434428102655513
上 混频器	5.434428102655513
训练 语音	5.434428102655513
编码 处理	5.434428102655513
音乐 部分	5.434428102655513
存储 单元	5.434428102655513
比特 分配	5.434428102655513
人类 听力	5.434428102655513
上述 特征	5.434428102655513
输入 方式	5.434428102655513
益 控制器	5.434428102655513
测试 语音	5.434428102655513
感知 编码	5.434428102655513
量化 装置	5.434428102655513
通信 系统	5.434428102655513
ic3 脚	5.434428102655513
量化 噪声	5.434428102655513
语音 分析	5.434428102655513
阈值	5.364522035873755
现有 技术	5.328799062791351
搜索 指纹 信号	5.317004105627546
初始 掩蔽 曲线	5.317004105627546
音乐 关联 信息	5.317004105627546
通道 音频 信号	5.317004105627546
背面 平衡 参数	5.317004105627546
电话	5.316485077578579
相干性 参数	5.3081861062260405
存储器 ic	5.3081861062260405
高 通滤波器	5.3081861062260405
增益 控制器	5.3081861062260405
则性 类似度	5.3081861062260405
单片机 ic	5.3081861062260405
上述 相 邻	5.3081861062260405
算式	5.306217758957573
r3	5.306217758957573
共鸣	5.306217758957573
binauralcuecoding	5.278538832714956
templategenerator	5.278538832714956
基本 频率 信息 时间	5.271206222490682
共鸣 信息 时间 序列	5.271206222490682
现有 技术 配合 键盘	5.271206222490682
发明 语音 识别 系统	5.271206222490682
thepatentreferstothefieldof	5.254099106821561
噪声	5.230955594861259
ic3	5.1824058521034
谱分量	5.1824058521034
规则性	5.1824058521034
量 序列	5.164321901533872
backgroundtemplategenerator	5.117782588815105
andersenrobertloringus 查尔 斯	5.117782588815105
抽取 装置	5.115383604373154
语音 特征 参数 x	5.0991774131414065
normalizingunit	5.072858968095726
accuracyspeakerrecognition	5.063418668103476
andersenrobertloringus 查尔	5.007077449397328
判定	5.00405050379183
音高	4.996093306107925
音韵	4.996093306107925
矩阵	4.996093306107925
平均 向	4.9643898814686915
数据 集	4.9643898814686915
高 附加	4.9643898814686915
音量 时间 变化 抽取 装置	4.9607511433533515
辨认 单元	4.941079896640464
d 转换器	4.941079896640464
容限 范围	4.941079896640464
精确 估计	4.941079896640464
音乐 信息	4.941079896640464
ic7 脚	4.941079896640464
下混 方案	4.941079896640464
搜索 指纹	4.941079896640464
音频 数据	4.941079896640464
重构 通道	4.941079896640464
能量 分配	4.941079896640464
语言 交流	4.941079896640464
增益 调节	4.941079896640464
稳定 分量	4.941079896640464
基本 频率	4.941079896640464
控制 模块	4.941079896640464
图像 数据	4.941079896640464
文本 数据	4.941079896640464
技术 问题	4.941079896640464
增强 逻辑	4.941079896640464
解码 器侧	4.941079896640464
频谱 内容	4.941079896640464
初始 掩蔽	4.941079896640464
人性 距离	4.941079896640464
参数 r1	4.941079896640464
其中 时间	4.941079896640464
足够 信息	4.941079896640464
有限 带宽	4.941079896640464
音韵 性 距离 d	4.9121714507192245
编码 参数 估计值	4.9121714507192245
文本 数据 库模块	4.9121714507192245
特征 参数 α i	4.9121714507192245
音量 时间 变化抽	4.9121714507192245
弗农 loringvernonstephendeckerrusvernonstephendecker	4.894355273478751
averagevectorcalculator	4.887848421799877
modulationfrequencyfeaturesforaudiofingerprinting	4.870097952688171
抽取	4.86676411753921
阿拉 芒谢 markusallamancheericherrejdeallamancheeric	4.845360257821916
普尔哈根 kristoferpurnhagenheikovillsepurnhagenheiko	4.845360257821916
tokyoshibauraelectriccojptokyoshibauraelectricco	4.845360257821916
theadditionallevelparameteristransmittedtoamulti	4.845360257821916
标准 化音 高列 类 似度	4.841405686012099
buncompressed	4.841405686012099
andersenrobertloringus	4.824606466657543
patentrightdeemedtobeabandonedncn1963918a 技术 领域	4.820122777884622
估计	4.8182524675543785
码 字	4.797099370390605
bcc	4.797099370390605
ic7	4.797099370390605
类似性	4.797099370390605
engchicn20051003599320050722200701242007012423	4.7943649010356575
engchicn20051011530020051111200705162007051623	4.7943649010356575
德 哥尔 摩 codingtechabsecodingtechnologiesabse 海科	4.7943649010356575
接收机	4.789115178076424
幅度 统计量	4.770478070562655
则性 特征量	4.770478070562655
矢量 量化器	4.770478070562655
常用 词或句	4.770478070562655
同一性 判定	4.770478070562655
说明书 附图	4.770478070562655
频率 选择性	4.770478070562655
iid 参数	4.770478070562655
限带 宽频率	4.770478070562655
inparticularfitformobiletelephonyapplications	4.768064713447374
patentrightdeemedtobeabandonedncn1963918a 技术	4.741198887285515
节点	4.730989547918044
说话人 模型 生成 单元	4.7138231871298455
德 哥尔 摩 codingtechabsecodingtechnologiesabse	4.713742556376948
playbackdeviceshenrentaicn 沈仁泰 rentaishencn	4.713742556376948
指令 执行 系统	4.707329595325267
重构 输出 信号	4.707329595325267
平衡 参数 r1	4.707329595325267
共鸣 信息 时间	4.707329595325267
分析 滤波器 组	4.707329595325267
有限 带宽 装置	4.707329595325267
应答器 f 电路	4.707329595325267
倒谱 系数 bk	4.707329595325267
模板 生成 装置	4.707329595325267
现有 技术 配合	4.707329595325267
基本 频率 信息	4.707329595325267
kjoerlingkristoferse	4.689807330429138
robinsoncharlesquito	4.689807330429138
cn2267507y19971112cn9622819119960626engchi	4.685669177904143
cn2478204y20020220cn0124160520010512engchi	4.685669177904143
ieeetransactionsonspeechandaudioprocessing	4.685669177904143
干扰	4.683465951672176
生活	4.683465951672176
r4	4.683465951672176
手持	4.683465951672176
r1	4.683465951672176
语音 输入	4.670151164670968
bylablicensingcorpusdolbylablicensingcorp	4.656950378198484
speakerrecognitionusinghiddenmarkovmodels	4.656950378198484
德 哥尔 摩 codingtechnologiesabse 科丁 技术 公司 瑞典	4.656950378198484
patentrightdeemedtobeabandonedncn1963918a	4.656950378198484
控制器	4.6465225229479525
andstablerecognitionperformanceisensured	4.627555780386865
语言	4.6220736960042395
输入 模块	4.62139599185472
theenergyoftheatleastonetransmitteddown	4.597452811267125
dynamictimewarpingandvectorquantisation	4.597452811267125
acousticfundamentalsanddesignprinciples	4.597452811267125
编码 参数量 化频 谱	4.57678177878295
音高 列标 准化 装置	4.57678177878295
bcompressed	4.57678177878295
音量 时间 变化 抽取	4.57678177878295
现有 技术 语音 转换	4.57678177878295
掩蔽 曲线量 化频 谱	4.57678177878295
媒体	4.573608830683347
takashihasegawajphasegawatakashijp 北京纪	4.566606484334077
德 哥尔 摩 codingtechnologiesabse 科丁 技术 公司	4.566606484334077
之一	4.563901675624457
multimediacontentdescriptioninterface	4.534979155332202
录放 装置 timingspeechindicationrecording	4.534979155332202
单 声道	4.517286879401821
ic11	4.517286879401821
小 化量	4.517286879401821
上述 相	4.517286879401821
源 信号	4.517286879401821
序列	4.516075234868259
theutilitymodelrelatestoatimingvoice	4.5025302460518475
非 音乐 部分	4.480887429788255
音 高列 信息	4.480887429788255
平均 snra	4.480887429788255
音韵 性 距离	4.480887429788255
单片机 ic8	4.480887429788255
倒谱 系数 k	4.480887429788255
前 处理 模块	4.480887429788255
计算机 输入文	4.480887429788255
特征 参数 α	4.480887429788255
linearpredictivecepstrumcoefficient	4.469215931285965
德 哥尔 摩 codingtechnologiesabse 科丁 技术	4.469215931285965
theelectronicclocksendsoutthedouble	4.469215931285965
中文 汉字	4.443431278764435
传输 信道	4.443431278764435
背面 平衡	4.443431278764435
音乐 节目	4.443431278764435
特定 频带	4.443431278764435
适应 量化	4.443431278764435
主 存储器	4.443431278764435
不同 通道	4.443431278764435
整形 电路	4.443431278764435
编码 器侧	4.443431278764435
对应 文本	4.443431278764435
音频 片段	4.443431278764435
重构 信号	4.443431278764435
音乐 关联	4.443431278764435
关联 信息	4.443431278764435
下 混通道	4.443431278764435
通道 音频	4.443431278764435
环绕 数据	4.443431278764435
频率 响应	4.443431278764435
音频 内容	4.443431278764435
passestheloudspeakertoplaythemusic	4.434988782889109
takashihasegawajphasegawatakashijp	4.434988782889109
revisionatodigitalaudiocompression	4.434988782889109
whenusedtogetherwithatleastonedown	4.434988782889109
whichiscomposedofanelectronicclock	4.434988782889109
kr1020070061360a2007061320061130ep	4.434988782889109
changeresilientaudiofingerprinting	4.434988782889109
语音 特征 参数 组	4.428765781735734
语言 交流 大部 分	4.428765781735734
标准 化音 高列 类	4.428765781735734
量 距离 计算 单元	4.428765781735734
北京市 柳沈律 师事	4.428765781735734
标准	4.422601037108345
立体声	4.408452662537993
bpf	4.408452662537993
发送机	4.408452662537993
determinesanoptimummatchingseries	4.399797363685286
channelrepresentation 科丁 技术 公司 瑞典	4.399797363685286
前端	4.368107555461457
额外	4.368107555461457
侨城 konkagroupcoltdcnkonkagroupco	4.363585762498752
timeispresetontheelectronicclock	4.363585762498752
德 哥尔 摩 codingtechnologiesabse 科丁	4.363585762498752
paymentoftheannualfeencn2267507y	4.363585762498752
aparameterrepresentationofamulti	4.363585762498752
anacceptorgandaremotecontrollerh	4.363585762498752
信道	4.360536276636202
melfrequencycepstrumcoefficient	4.326293059757595
engchijp2005257238a200509062005	4.326293059757595
mixchannelbeforeenteringthedown	4.326293059757595
promptrecordingandplayingdevice	4.326293059757595
特征 参数 时间 序列 a、b	4.290375182233118
playbackdeviceshenrentaicn 沈仁泰	4.287852710846239
channelrepresentation 科丁 技术 公司	4.287852710846239
量 化频 谱 分量	4.267863232410442
说话人 模型 生成	4.267863232410442
说话人 认证 系统	4.267863232410442
说话人 识别 方法	4.267863232410442
平均 向 量 计算	4.267863232410442
音高列 抽取 装置	4.267863232410442
编码 参数量 化频	4.267863232410442
频率 时间 转换器	4.267863232410442
说话人 识别 结果	4.267863232410442
最佳 值量 化频谱	4.267863232410442
掩蔽 曲线量 化频	4.267863232410442
锁存器 ic4 脚	4.267863232410442
搜索	4.251573299396455
德 哥尔 摩 codingtechnologiesabse	4.248191831531585
systemforsuppressingrainnoise	4.248191831531585
basedspeechrecognitionsystems	4.248191831531585
ic11 脚	4.227746625654639
电阻 r19	4.227746625654639
适应 量化器	4.227746625654639
类似度 计算	4.227746625654639
频带 能量值	4.227746625654639
音频 解码器	4.227746625654639
分析 滤波器	4.227746625654639
傅立叶 系数	4.227746625654639
个人性 信息	4.227746625654639
功率 放大器	4.227746625654639
初始值 pi	4.227746625654639
音频 信号段	4.227746625654639
参数 生成器	4.227746625654639
等级 校正器	4.227746625654639
电子	4.2199483649491505
avoicecircuitandaloudspeaker	4.207230366187529
ieeesignalprocessingmagazine	4.207230366187529
wordsreferencetemplatefordtw	4.207230366187529
cn1928990a2007031420060906jp	4.207230366187529
语言 合成 芯片 ic9 脚	4.196454744035674
dtwmergingunit	4.196454744035674
engdegardjonas	4.196454744035674
compressofspeakercyclostyle	4.164880114965695
herrejuergen,hellmutholiver	4.164880114965695
channelrepresentation 科丁 技术	4.164880114965695
通信 装置	4.12271204281472
playbackdeviceshenrentaicn	4.121043590197447
cn1963918a2007051620051111	4.121043590197447
anadditionallevelparameter	4.121043590197447
栾剑 luanjian,haojiejp 郝杰 栾剑	4.121043590197447
whichcomprisingacontactord	4.121043590197447
β j 特征 数据 α i	4.096470843035693
音高 列标 准化	4.091614430957782
信息 处理 方法	4.091614430957782
内容 输入 装置	4.091614430957782
感知 掩蔽 效应	4.091614430957782
语言 交流 大部	4.091614430957782
人类 声音 感知	4.091614430957782
音频 信号 指纹	4.091614430957782
现有 技术 语音	4.091614430957782
d 转换器 ic	4.091614430957782
音乐 判定 模块	4.091614430957782
音节 代码 存储	4.091614430957782
音量 时间 变化	4.091614430957782
自动 语音 识别	4.091614430957782
multimediacontentanalysis	4.075612664742562
音韵 性	4.065883465473968
子 步骤	4.065883465473968
非 音乐	4.065883465473968
atsc	4.065883465473968
互相 关	4.065883465473968
信号 值	4.065883465473968
左 通道	4.065883465473968
性 判定	4.065883465473968
放 装置	4.065883465473968
基极	4.049744139142926
备选	4.049744139142926
音调	4.049744139142926
车辆	4.049744139142926
电感	4.049744139142926
位流	4.049744139142926
声明	4.049744139142926
channelrepresentation 科丁	4.028466965142783
imageandsignalprocessing	4.028466965142783
锁存器	4.016046127509308
鲁棒性	4.016046127509308
数据集	4.016046127509308
二极管	4.016046127509308
麦克风	3.997992685976206
功率 放大器 ic3 脚	3.9895862055995246
则性 类似度 计算 装置	3.9895862055995246
语言 合成 芯片 ic9	3.9895862055995246
基础	3.987564384192171
acurrentmutualinductore	3.979471949485949
栾剑 luanjian,haojiejp 郝杰	3.979471949485949
tokyoshibauraelectricco	3.979471949485949
speakerauthentification	3.979471949485949
数据量	3.9555766104573715
音响 信息	3.940759251643777
内容 数据	3.940759251643777
r5 参数	3.940759251643777
输出 通道	3.940759251643777
数量 b3	3.940759251643777
咨律 师事	3.940759251643777
时间 滤波	3.940759251643777
语言 方式	3.940759251643777
图形 成分	3.940759251643777
平均 宽度	3.940759251643777
指令 执行	3.940759251643777
音频 频谱	3.940759251643777
参数 r3	3.940759251643777
相关 矩阵	3.940759251643777
上述 压缩	3.940759251643777
重构 输出	3.940759251643777
模板 压缩	3.940759251643777
原始 信号	3.940759251643777
编辑 文本	3.940759251643777
图像 内容	3.940759251643777
语音 片断	3.940759251643777
模板 生成	3.940759251643777
输出 数据	3.940759251643777
特征 数据	3.940759251643777
额外 参数	3.940759251643777
以上 描述	3.940759251643777
详细 叙述	3.940759251643777
以下 步骤	3.940759251643777
r3 参数	3.940759251643777
放大 处理	3.940759251643777
说话 人间	3.940759251643777
联电容 c	3.940759251643777
低 通滤波	3.940759251643777
录放 装置	3.940759251643777
上 混矩阵	3.940759251643777
接线端 i	3.940759251643777
存储 介质	3.940759251643777
基准 模板	3.940759251643777
技术 方案	3.940759251643777
大 部分人	3.940759251643777
分辨阈 值	3.940759251643777
高 扩展层	3.940759251643777
k7g10h136k717 信息 处理 装置	3.928476592699692
woep0500797120050721wo	3.928476592699692
woep0500384820050412wo	3.928476592699692
编码 参数 量 化表 示源 信号 频谱 内容	3.928476592699692
multiplicativeconstant	3.928476592699692
wous0500908320050318wo	3.928476592699692
弗农 vernonstephendecker	3.928476592699692
中央 通道 c	3.8967804201181173
性 判定 方法	3.8967804201181173
atsc 标准	3.8967804201181173
能量 值 序列	3.8967804201181173
单 声道 信号	3.8967804201181173
d 转换 单元	3.8967804201181173
iid 参数集	3.8967804201181173
北京市 柳沈律	3.8967804201181173
锁存器 ic4	3.8967804201181173
dvd 记录器	3.8967804201181173
icld 参数	3.8967804201181173
能量 值 矢量	3.8967804201181173
人性 距离 e	3.8967804201181173
多 通道 重构	3.8967804201181173
量 距离 计算	3.8967804201181173
internationalstandard	3.8753105789495494
channelreconstruction	3.8753105789495494
anapparatusforgenerat	3.8753105789495494
channelrepresentation	3.8753105789495494
发明 语音 识别 方法	3.874777188898745
上述 模板 生成 装置	3.874777188898745
音 高列 标准化 模块	3.874777188898745
发光 二极管 led3	3.874777188898745
背景 模板 生成 单元	3.874777188898745
编码 音频 信号 方法	3.874777188898745
中文 语音 词典 音节	3.874777188898745
标准 化音 高列 信息	3.874777188898745
roedenjonas	3.874777188898745
β j 特征 数据 α	3.874777188898745
自动 语音 识别 系统	3.874777188898745
therebyrealizinghigh	3.8197808695681763
amusicintegratedchip	3.8197808695681763
栾剑 luanjian,haojiejp	3.8197808695681763
relateddisturbances	3.7616674720508994
codedesignatingunit	3.7616674720508994
标准 化音 高列 类 似度 计算 装置	3.7616674720508994
阿拉芒谢 allamancheeric	3.7616674720508994
普尔哈根 purnhagenheiko	3.7616674720508994
编码 参数 量 化表 示源 信号 频谱	3.7616674720508994
k7g10h136k717 信息 处理	3.7616674720508994
最佳 间距 序列 f	3.7507740041535906
功率 放大器 ic3	3.7507740041535906
右 平衡 参数 r2	3.7507740041535906
高效 aac 解码器	3.7507740041535906
编码器 ic11 脚	3.7507740041535906
上述 atsc 标准	3.7507740041535906
高 列标 准化 模块	3.7507740041535906
说话人 模板 dtw	3.7507740041535906
c66 数据 存储器	3.7507740041535906
截止	3.7310300753630856
右环	3.728040496684577
声波	3.728040496684577
仪表	3.728040496684577
arectifyingcircuit	3.700718175998111
adpmatchingsection	3.700718175998111
mixerorwithintheup	3.700718175998111
bylablicensingcorp	3.700718175998111
低 频率	3.6923633928346344
总 能量	3.6923633928346344
环绕 编码器	3.6789745266814156
最佳 值po	3.6789745266814156
波束 生成器	3.6789745266814156
音响 工程师	3.6789745266814156
低通 滤波器	3.6789745266814156
编码 参数量	3.6789745266814156
lfe 通道	3.6789745266814156
说话人 认证	3.6789745266814156
不同 参数化	3.6789745266814156
音高列 抽取	3.6789745266814156
码 字 序列	3.6789745266814156
音韵性 信息	3.6789745266814156
方法 实施例	3.6789745266814156
音高列 信息	3.6789745266814156
环绕 解码器	3.6789745266814156
掩蔽 曲线量	3.6789745266814156
电路 原理图	3.6789745266814156
终端	3.6651117037049556
b2011070620071220	3.636641937715881
nume ricalrecipes	3.636641937715881
belongingtogether	3.636641937715881
乘积 cos  acos  b	3.636641937715881
mixsignalintoanup	3.636641937715881
词典 中文 语音 音节 代码 排列	3.636641937715881
功能	3.627171042102091
压缩器	3.6193391806196433
lfe	3.6193391806196433
输出处	3.6193391806196433
输入部	3.6193391806196433
ic8	3.6193391806196433
主下混	3.6193391806196433
林顿管	3.6193391806196433
δ编码	3.6193391806196433
心理 声学	3.6184880600473357
环绕 数据 解码器	3.6159748679251873
编码器 控制 信息	3.6159748679251873
β j 特征 数据	3.6159748679251873
其中 频谱 压缩器	3.6159748679251873
运算 放大器 ic	3.6159748679251873
说话人 验证 系统	3.6159748679251873
双极性 脉冲 信号	3.6159748679251873
baumgarte	3.6159748679251873
数据 存储器 ic	3.6159748679251873
则性 类似度 计算	3.6159748679251873
鲁宾 逊 罗 伯特	3.6159748679251873
上述 iid 参数	3.6159748679251873
要求 计算笔 画数	3.6159748679251873
距离 l	3.6094566423014878
信息 处	3.6094566423014878
时间 滤	3.6094566423014878
ic12	3.6094566423014878
icld	3.6094566423014878
矩阵 h	3.6094566423014878
前 处理	3.6094566423014878
相似 性	3.6094566423014878
通道 对	3.6094566423014878
中心 c	3.6094566423014878
电阻 r	3.6094566423014878
dist	3.6094566423014878
高频	3.5940134687185696
优选 实施例	3.5916207090651517
标准 化音 高列 类 似度 计算	3.5691004745531427
编码 参数 量 化表 示源 信号	3.5691004745531427
k7g10h136k717 信息	3.5691004745531427
频域	3.559046165377292
单位	3.559046165377292
国际 商业 机器 公司 ibm	3.497697454162786
发送机 应用 分析 滤波器 组	3.497697454162786
kastnerthorsten	3.497697454162786
programmedrange	3.497697454162786
上述 向 量 距离 计算 单元	3.497697454162786
speakertemplate	3.497697454162786
侨城 konkagroupco	3.497697454162786
operatingsystem	3.497697454162786
乘积 cos  acos 	3.497697454162786
速度	3.471472584556563
控制 记录 电平	3.468319120413825
音 高列 特征量	3.468319120413825
文本 处理 模块	3.468319120413825
其中 量化 装置	3.468319120413825
信号 处理 电路	3.468319120413825
信息 处 理装置	3.468319120413825
比特 分配 处理	3.468319120413825
背景 模板 生成	3.468319120413825
背景 模板 转换	3.468319120413825
精确 估计 pe	3.468319120413825
发明 语音 字典	3.468319120413825
中文 语音 词典	3.468319120413825
石 英晶体 xt	3.468319120413825
生成 模板 方式	3.468319120413825
时间 滤波 装置	3.468319120413825
上述码 字 序列	3.468319120413825
有限 带宽 范围	3.468319120413825
模板 压缩 方法	3.468319120413825
芯片 ic9 脚	3.468319120413825
导出 编码 参数	3.468319120413825
模板 合并 方法	3.468319120413825
应用 感知 模型	3.468319120413825
额外 参数 rm	3.468319120413825
相位 旋转 因子	3.468319120413825
推定 峰值 位置	3.468319120413825
